title,text,subject,date,label,target
Environmental Protection Board Publishes Report - Official News,PARIS — Representatives from 40 nations assembled for the International Climate Summit to outline binding commitments for reducing industrial emissions over the next decade. Reporting according to official press release #134. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
UNBELIEVABLE DISCOVERY CHANGES EVERYTHING: WARNING: Microwave Ovens Are Sending Secret Signals To Deep Space Satellites Without User Knowledge!,WARNING: Microwave Ovens Are Sending Secret Signals To Deep Space Satellites Without User Knowledge! Article ID #108 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
Official Statement Released by Ministry - Official News,PARIS — Representatives from 40 nations assembled for the International Climate Summit to outline binding commitments for reducing industrial emissions over the next decade. Reporting according to official press release #184. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
Scientific Consensus Confirms Trial Results - Official News,"WASHINGTON — The Federal Reserve announced a quarter-point interest rate adjustment following its policy meeting, citing inflation trends and employment data. Reporting according to official press release #10. Verified by independent Reuters standards and institutional statements.",politics,2026-01-01,0,REAL
Economic Growth Indicators Show Stability - Official News,SYDNEY — Marine biologists documented significant coral regeneration across targeted sanctuary zones following intensive conservation management programs. Reporting according to official press release #177. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
"WARNING TO ALL CITIZENS: EXCLUSIVE: Famous Celebrity Replaced By Hologram During Live Interview, Fans Notice Strange Glitch In Eyes!","EXCLUSIVE: Famous Celebrity Replaced By Hologram During Live Interview, Fans Notice Strange Glitch In Eyes! Article ID #135 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!",News,2026-01-01,1,FAKE
UNBELIEVABLE DISCOVERY CHANGES EVERYTHING: ALERT: Invisible Robots Are Monitoring Your Thoughts Through Standard Household Mirrors! Share Before Deleted!,ALERT: Invisible Robots Are Monitoring Your Thoughts Through Standard Household Mirrors! Share Before Deleted! Article ID #84 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
Economic Growth Indicators Show Stability - Official News,SYDNEY — Marine biologists documented significant coral regeneration across targeted sanctuary zones following intensive conservation management programs. Reporting according to official press release #297. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
SECRET GOVERNMENT PROJECT EXPOSED: CONFIRMED: Eating Chocolate 10 Times A Day Reverses Aging Instantly According To Anonymous Unnamed Blogger!,CONFIRMED: Eating Chocolate 10 Times A Day Reverses Aging Instantly According To Anonymous Unnamed Blogger! Article ID #243 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
Tech Firm Announces Quarterly Revenue Growth - Official News,SYDNEY — Marine biologists documented significant coral regeneration across targeted sanctuary zones following intensive conservation management programs. Reporting according to official press release #37. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
"LEAKED REPORT PROVES CONSPIRACY: EXCLUSIVE: Famous Celebrity Replaced By Hologram During Live Interview, Fans Notice Strange Glitch In Eyes!","EXCLUSIVE: Famous Celebrity Replaced By Hologram During Live Interview, Fans Notice Strange Glitch In Eyes! Article ID #65 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!",News,2026-01-01,1,FAKE
SHOCKING TRUTH REVEALED: ALERT: Invisible Robots Are Monitoring Your Thoughts Through Standard Household Mirrors! Share Before Deleted!,ALERT: Invisible Robots Are Monitoring Your Thoughts Through Standard Household Mirrors! Share Before Deleted! Article ID #64 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
Global Summit Reaches Bilateral Accord - Official News,TOKYO — Tech innovators unveiled a new semiconductor fabrication process designed to increase energy efficiency in data centers by twenty percent. Reporting according to official press release #92. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
SHOCKING TRUTH REVEALED: LEAKED DOCUMENT: Billionaires Plan To Teleport Moon To Another Galaxy Next Month Using Quantum Magnetism!,LEAKED DOCUMENT: Billionaires Plan To Teleport Moon To Another Galaxy Next Month Using Quantum Magnetism! Article ID #272 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
Global Summit Reaches Bilateral Accord - Official News,PARIS — Representatives from 40 nations assembled for the International Climate Summit to outline binding commitments for reducing industrial emissions over the next decade. Reporting according to official press release #244. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
"SECRET GOVERNMENT PROJECT EXPOSED: EXCLUSIVE: Famous Celebrity Replaced By Hologram During Live Interview, Fans Notice Strange Glitch In Eyes!","EXCLUSIVE: Famous Celebrity Replaced By Hologram During Live Interview, Fans Notice Strange Glitch In Eyes! Article ID #35 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!",News,2026-01-01,1,FAKE
SHOCKING TRUTH REVEALED: WARNING: Microwave Ovens Are Sending Secret Signals To Deep Space Satellites Without User Knowledge!,WARNING: Microwave Ovens Are Sending Secret Signals To Deep Space Satellites Without User Knowledge! Article ID #248 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
Scientific Consensus Confirms Trial Results - Official News,PARIS — Representatives from 40 nations assembled for the International Climate Summit to outline binding commitments for reducing industrial emissions over the next decade. Reporting according to official press release #74. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
SECRET GOVERNMENT PROJECT EXPOSED: CONFIRMED: Eating Chocolate 10 Times A Day Reverses Aging Instantly According To Anonymous Unnamed Blogger!,CONFIRMED: Eating Chocolate 10 Times A Day Reverses Aging Instantly According To Anonymous Unnamed Blogger! Article ID #43 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
SHOCKING TRUTH REVEALED: BREAKING: Secret Alien Technology Discovered in Underground Bunker! Government Hiding The Truth From Citizens! Scientists Shocked!,BREAKING: Secret Alien Technology Discovered in Underground Bunker! Government Hiding The Truth From Citizens! Scientists Shocked! Article ID #40 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
DOCTORS HATE THIS SIMPLE TRICK: BREAKING: Secret Alien Technology Discovered in Underground Bunker! Government Hiding The Truth From Citizens! Scientists Shocked!,BREAKING: Secret Alien Technology Discovered in Underground Bunker! Government Hiding The Truth From Citizens! Scientists Shocked! Article ID #290 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
SECRET GOVERNMENT PROJECT EXPOSED: CONFIRMED: Eating Chocolate 10 Times A Day Reverses Aging Instantly According To Anonymous Unnamed Blogger!,CONFIRMED: Eating Chocolate 10 Times A Day Reverses Aging Instantly According To Anonymous Unnamed Blogger! Article ID #123 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
